20220506	22:58:48 	 9dd2fec1-62d2-4d33-b087-fd25388c6c76 	 DELETE 	 undefined 	/states/KS/funfact
20220506	22:59:09 	 ea4293c4-5de4-4524-b66a-4ace9a48edf3 	 DELETE 	 undefined 	/states/AL/funfact
20220506	22:59:10 	 607f922b-edb5-4261-8044-620b7a82bff5 	 DELETE 	 undefined 	/states/AL/funfact
20220506	22:59:11 	 34fc5415-cb96-40c0-98b6-38bc6f79e291 	 DELETE 	 undefined 	/states/AL/funfact
20220506	22:59:12 	 45aff74b-1e70-486b-a576-5e1a0cbe56d1 	 DELETE 	 undefined 	/states/AL/funfact
20220506	22:59:13 	 486125e5-bfce-4c02-b1ed-0e36264e4f6d 	 DELETE 	 undefined 	/states/AL/funfact
20220506	22:59:15 	 8ec20325-2bf3-4bd7-ad82-95e73a856df2 	 DELETE 	 undefined 	/states/AL/funfact
20220506	22:59:21 	 89f630a8-06ff-4ed2-b5d4-cc25d5102f19 	 DELETE 	 undefined 	/states/AL/funfact
20220506	22:59:34 	 df715373-67c5-410b-bac1-42aa90620511 	 DELETE 	 undefined 	/states/AL/funfact
20220506	23:06:14 	 10fe7849-29a0-42df-abff-188d0b6cb6a6 	 DELETE 	 undefined 	/states/KS/funfact
20220506	23:06:23 	 24fefeee-6425-4fc6-b8fe-5f69a8a33940 	 POST 	 undefined 	/states/KS/funfact
20220506	23:06:28 	 6deeafa7-bc28-44f9-b9fe-97c33ea7060c 	 POST 	 undefined 	/states/KS/funfact
20220506	23:09:40 	 98cf8b29-29cc-41ec-94a6-58c5fadfd5c4 	 PATCH 	 undefined 	/states/KS/funfact
20220506	23:10:17 	 c4f79132-67bd-4d5c-87da-ce8c8a94247f 	 PATCH 	 undefined 	/states/KS/funfact
20220506	23:10:26 	 ae7acb28-2313-44d6-92aa-6c7474b9d92d 	 PATCH 	 undefined 	/states/KS/funfact
20220506	23:11:09 	 a7c6d6b5-a32e-4ada-900e-d55ed8f6ea6d 	 PATCH 	 undefined 	/states/KS/funfact
20220506	23:12:06 	 7ce85be5-6a75-4354-831d-f6f504f9e09e 	 PATCH 	 undefined 	/states/KS/funfact
20220506	23:12:27 	 49a03d2b-1662-491c-982e-085628e75ac1 	 DELETE 	 undefined 	/states/KS/funfact
20220506	23:12:35 	 a052aafb-6f00-4afd-ace0-3c058ca83bb6 	 DELETE 	 undefined 	/states/KS/funfact
